,constituency,ward,clat,clon,place_id,place_name,place_lat,place_long,place_type
0, Westlands,Parklands,-1.2630616000000001,36.810628799999996,a4bebbc4b36833fe3253d79b64446b57f7213ba6,Rescue Data Centre Archdiocese Of Nairobi,-1.2716931,36.8335587,church
1, Westlands,Parklands,-1.2630616000000001,36.810628799999996,9a44def8a737ada398d836000cdd78fbc03e9aae,Christ Embassy,-1.2640279,36.8094188,church
2, Westlands,Parklands,-1.2630616000000001,36.810628799999996,d4025b71afa007220d77f40ef1de9b45189ce5b7,CITAM PARKLANDS,-1.2604978,36.815661,church
3, Westlands,Parklands,-1.2630616000000001,36.810628799999996,80fd987f643bf8f4219eaf3ee605bef26d57f663,St. Paul's Catholic Chapel,-1.2815892,36.814399,church
4, Westlands,Parklands,-1.2630616000000001,36.810628799999996,07caa1d876113ba7775c248722cbda9ced1f3eff,Lutheran Church of Kenya,-1.2823154,36.8146885,church
5, Westlands,Parklands,-1.2630616000000001,36.810628799999996,7b875b2fb0bf1f089b9e9333208e7aa05a60c9fa,Kariokor Methodist Church,-1.2767921,36.83588950000001,church
6, Westlands,Parklands,-1.2630616000000001,36.810628799999996,47849e48e7521aadeea0c9e9221681c90aa70b11,Chemchemi ya ukweli,-1.2651756,36.803239,church
7, Westlands,Parklands,-1.2630616000000001,36.810628799999996,34d599ac8e501eaaaf44ed88fb5f81e7d1cbe1a5,Faith Evangelistic Ministry,-1.2764232,36.8245841,church
8, Westlands,Parklands,-1.2630616000000001,36.810628799999996,18935fd2932d5fadf038e32fdf12b47a69b63d19,Redeemed Gospel Church,-1.2865557,36.8256162,church
9, Westlands,Parklands,-1.2630616000000001,36.810628799999996,a6134bd831a0effbd169718d6c4da0b67cd5fe03,ACK Diocese of Nairobi Bishop's Office,-1.2591759,36.7948268,church
10, Westlands,Parklands,-1.2630616000000001,36.810628799999996,5a7174b59655173e0f2e1284b948b7b905d17cd3,Kenya Students Christian Fellowship,-1.2629331,36.7961478,church
11, Westlands,Parklands,-1.2630616000000001,36.810628799999996,a33de4227908c6c45dd1c9b8329d8dc854c12fe7,Kingdom Hall of Jehovahs Witnesses,-1.2492474,36.7898782,church
12, Westlands,Parklands,-1.2630616000000001,36.810628799999996,053dd729fb13a0c690802a3cce662c2f6ca8de08,Fountain Gate Church,-1.2754138,36.8235909,church
13, Westlands,Parklands,-1.2630616000000001,36.810628799999996,52061f57ad20f761785605b71cb2648144406d99,German Speaking Evangelical Lutheran Congragation In Kenya,-1.2686361,36.7842968,church
14, Westlands,Parklands,-1.2630616000000001,36.810628799999996,def58d67c8bce38b4ed38628dc2a8431aea77685,Maximum Business Centre,-1.2821211,36.8256276,church
15, Westlands,Parklands,-1.2630616000000001,36.810628799999996,41fd93a35cc9d34cba4fa920dec86142d0754388,Nairobi Chapel CBD,-1.2798051,36.813291,church
16, Westlands,Parklands,-1.2630616000000001,36.810628799999996,11994c77bdad0420deb26a9f76196da3aa44c110,Main Campus Christian Union - Universty of Nairobi,-1.2806191,36.8170712,church
17, Westlands,Parklands,-1.2630616000000001,36.810628799999996,c9b932cdf8fddd39ee279e52f9bc4ef32d3d3817,Lovesprings International Church,-1.2760144,36.82421780000001,church
18, Westlands,Parklands,-1.2630616000000001,36.810628799999996,c4cc3158d65b08e7717a0c8ffda04e4c26d305b2,Global Impact Christian Ministry,-1.286502,36.8192598,church
19, Westlands,Parklands,-1.2630616000000001,36.810628799999996,f58d439db144474f952dae6400e78dfaf64f1b9c,The Green Pasture Tarbanacle,-1.2822594,36.8209546,church
